BestError tolerance Kp Ki Kd
7856 CTE: -0.9068 Steering Value: 0.41236
7857 CTE: -0.9315 Steering Value: 0.643504
7858 CTE: -0.9463 Steering Value: 0.59377
7859 CTE: -0.9491 Steering Value: 0.52893
7860 CTE: -0.9491 Steering Value: 0.428928
7861 CTE: -0.9402 Steering Value: 0.139499
7862 CTE: -0.92 Steering Value: -0.348042
7863 CTE: -0.92 Steering Value: 0.373385
7864 CTE: -0.895 Steering Value: -0.572123
7865 CTE: -0.8635 Steering Value: -0.414732
7866 CTE: -0.8263 Steering Value: -0.62101
7867 CTE: -0.8263 Steering Value: 0.12688
7868 CTE: -0.7839 Steering Value: -0.631675
7869 CTE: -0.734 Steering Value: -0.468512
7870 CTE: -0.6799 Steering Value: -0.634003
7871 CTE: -0.6799 Steering Value: 0.0699671
7872 CTE: -0.6227 Steering Value: -0.63451
7873 CTE: -0.5611 Steering Value: -0.480928
7874 CTE: -0.5611 Steering Value: 0.187402
7875 CTE: -0.4975 Steering Value: -0.601115
7876 CTE: -0.4282 Steering Value: -0.455307
7877 CTE: -0.3576 Steering Value: -0.627335
7878 CTE: -0.3576 Steering Value: -0.0200549
7879 CTE: -0.2865 Steering Value: -0.633055
7880 CTE: -0.2127 Steering Value: -0.500567
7881 CTE: -0.1396 Steering Value: -0.634304
7882 CTE: -0.068 Steering Value: -0.6054
7883 CTE: -0.068 Steering Value: -0.0849996
7884 CTE: -0.0285 Steering Value: -0.62827
7885 CTE: -0.08 Steering Value: 0.485263
7886 CTE: -0.1649 Steering Value: 0.366741
7887 CTE: -0.1649 Steering Value: -0.0837894
7888 CTE: -0.2482 Steering Value: 0.583818
7889 CTE: -0.3321 Steering Value: 0.485528
7890 CTE: -0.3321 Steering Value: 0.0851577
7891 CTE: -0.414 Steering Value: 0.609733
7892 CTE: -0.4938 Steering Value: 0.522386
7893 CTE: -0.4938 Steering Value: 0.170526
7894 CTE: -0.5704 Steering Value: 0.617775
7895 CTE: -0.6448 Steering Value: 0.541011
7896 CTE: -0.7155 Steering Value: 0.638585
7897 CTE: -0.7155 Steering Value: 0.353235
7898 CTE: -0.7817 Steering Value: 0.643126
7899 CTE: -0.8432 Steering Value: 0.580872
7900 CTE: -0.8991 Steering Value: 0.644116
7901 CTE: -0.8991 Steering Value: 0.413846
7902 CTE: -0.9488 Steering Value: 0.644332
7903 CTE: -0.9919 Steering Value: 0.594095
7904 CTE: -1.0314 Steering Value: 0.644379
7905 CTE: -1.0778 Steering Value: 0.633419
7906 CTE: -1.0778 Steering Value: 0.456759
7907 CTE: -1.1609 Steering Value: 0.641998
7908 CTE: -1.294 Steering Value: 0.603457
7909 CTE: -1.294 Steering Value: 0.491657
7910 CTE: -1.4455 Steering Value: 0.635462
7911 CTE: -1.5877 Steering Value: 0.611071
7912 CTE: -1.7193 Steering Value: 0.642444
7913 CTE: -1.839 Steering Value: 0.637123
7914 CTE: -1.839 Steering Value: 0.637123
7915 CTE: -1.9466 Steering Value: 0.642806
7916 CTE: -2.0422 Steering Value: 0.642806
7917 CTE: -2.1261 Steering Value: 0.644046
7918 CTE: -2.1261 Steering Value: 0.644046
7919 CTE: -2.1978 Steering Value: 0.644317
7920 CTE: -2.2568 Steering Value: 0.644317
7921 CTE: -2.3026 Steering Value: 0.644376
7922 CTE: -2.3349 Steering Value: 0.644376
7923 CTE: -2.3349 Steering Value: 0.644376
7924 CTE: -2.3533 Steering Value: 0.644388
7925 CTE: -2.3573 Steering Value: 0.644388
7926 CTE: -2.3466 Steering Value: 0.566799
7927 CTE: -2.3209 Steering Value: 0.0375445
7928 CTE: -2.2804 Steering Value: -0.372536
7929 CTE: -2.2804 Steering Value: 0.627464
7930 CTE: -2.2335 Steering Value: -0.577467
7931 CTE: -2.2081 Steering Value: 0.134712
7932 CTE: -2.2002 Steering Value: 0.291014
7933 CTE: -2.2276 Steering Value: 0.533197
7934 CTE: -2.268 Steering Value: 0.567297
7935 CTE: -2.268 Steering Value: 0.567297
7936 CTE: -2.2979 Steering Value: 0.627573
7937 CTE: -2.3139 Steering Value: 0.627573
7938 CTE: -2.3154 Steering Value: 0.640723
7939 CTE: -2.302 Steering Value: 0.412581
7940 CTE: -2.2734 Steering Value: 0.0311772
7941 CTE: -2.2311 Steering Value: -0.349997
7942 CTE: -2.1782 Steering Value: -0.48939
7943 CTE: -2.1782 Steering Value: 0.51061
7944 CTE: -2.1165 Steering Value: -0.60296
7945 CTE: -2.0417 Steering Value: -0.384794
7946 CTE: -1.9589 Steering Value: -0.627738
7947 CTE: -1.8695 Steering Value: -0.580141
7948 CTE: -1.7746 Steering Value: -0.633143
7949 CTE: -1.6751 Steering Value: -0.622759
7950 CTE: -1.5719 Steering Value: -0.634323
7951 CTE: -1.4658 Steering Value: -0.632058
7952 CTE: -1.3577 Steering Value: -0.634581
7953 CTE: -1.2482 Steering Value: -0.634086
7954 CTE: -1.1384 Steering Value: -0.634636
7955 CTE: -1.1384 Steering Value: 0.206884
7956 CTE: -1.0294 Steering Value: -0.634649
7957 CTE: -0.916 Steering Value: -0.451057
7958 CTE: -0.8109 Steering Value: -0.634651
7959 CTE: -0.729 Steering Value: -0.594598
7960 CTE: -0.6723 Steering Value: -0.634652
7961 CTE: -0.6269 Steering Value: -0.625913
7962 CTE: -0.5863 Steering Value: -0.634652
7963 CTE: -0.5514 Steering Value: -0.632745
7964 CTE: -0.5231 Steering Value: -0.634652
7965 CTE: -0.5022 Steering Value: -0.533569
7966 CTE: -0.4893 Steering Value: -0.346189
7967 CTE: -0.4842 Steering Value: -0.117332
7968 CTE: -0.4859 Steering Value: 0.121281
7969 CTE: -0.4859 Steering Value: 0.0740509
7970 CTE: -0.4911 Steering Value: 0.31444
7971 CTE: -0.4994 Steering Value: 0.40034
7972 CTE: -0.51 Steering Value: 0.556659
7973 CTE: -0.5223 Steering Value: 0.589507
7974 CTE: -0.5356 Steering Value: 0.618434
7975 CTE: -0.549 Steering Value: 0.632121
7976 CTE: -0.5619 Steering Value: 0.638729
7977 CTE: -0.5736 Steering Value: 0.638799
7978 CTE: -0.5832 Steering Value: 0.618121
7979 CTE: -0.5832 Steering Value: 0.318117
7980 CTE: -0.5901 Steering Value: 0.497271
7981 CTE: -0.6099 Steering Value: 0.57321
7982 CTE: -0.6452 Steering Value: 0.612295
7983 CTE: -0.6921 Steering Value: 0.628863
7984 CTE: -0.7337 Steering Value: 0.63739
7985 CTE: -0.7689 Steering Value: 0.641004
7986 CTE: -0.7971 Steering Value: 0.642865
7987 CTE: -0.8174 Steering Value: 0.643653
7988 CTE: -0.8292 Steering Value: 0.644059
7989 CTE: -0.8292 Steering Value: 0.392819
7990 CTE: -0.8317 Steering Value: 0.46736
7991 CTE: -0.8259 Steering Value: 0.176168
7992 CTE: -0.8108 Steering Value: -0.0951059
7993 CTE: -0.7884 Steering Value: -0.343458
7994 CTE: -0.7612 Steering Value: -0.436196
7995 CTE: -0.7302 Steering Value: -0.571123
7996 CTE: -0.6954 Steering Value: -0.591356
7997 CTE: -0.6578 Steering Value: -0.620792
7998 CTE: -0.6182 Steering Value: -0.625206
7999 CTE: -0.577 Steering Value: -0.631628
8000 CTE: -0.5346 Steering Value: -0.632591
8001 CTE: -0.4924 Steering Value: -0.633992
8002 CTE: -0.4611 Steering Value: -0.634202
8003 CTE: -0.4611 Steering Value: 0.00412814
8004 CTE: -0.4339 Steering Value: -0.634554
8005 CTE: -0.4115 Steering Value: -0.494063
8006 CTE: -0.3969 Steering Value: -0.444971
8007 CTE: -0.3858 Steering Value: -0.296572
8008 CTE: -0.3783 Steering Value: -0.200366
8009 CTE: -0.3739 Steering Value: -0.0534842
8010 CTE: -0.3718 Steering Value: 0.0163742
8011 CTE: -0.3711 Steering Value: 0.0815969
8012 CTE: -0.3713 Steering Value: 0.124656
8013 CTE: -0.3713 Steering Value: 0.11877
8014 CTE: -0.3712 Steering Value: 0.139238
8015 CTE: -0.3706 Steering Value: 0.124233
8016 CTE: -0.3692 Steering Value: 0.103769
8017 CTE: -0.367 Steering Value: 0.0799017
8018 CTE: -0.3639 Steering Value: 0.0581186
8019 CTE: -0.3599 Steering Value: 0.0115647
8020 CTE: -0.3553 Steering Value: 0.00807955
8021 CTE: -0.3503 Steering Value: 0.0152692
8022 CTE: -0.3448 Steering Value: -0.0527514
8023 CTE: -0.3389 Steering Value: -0.0252782
8024 CTE: -0.3329 Steering Value: -0.0657223
8025 CTE: -0.3268 Steering Value: -0.0942879
8026 CTE: -0.3209 Steering Value: -0.078145
8027 CTE: -0.3154 Steering Value: -0.0940135
8028 CTE: -0.3154 Steering Value: 0.077857
8029 CTE: -0.3105 Steering Value: -0.0676702
8030 CTE: -0.3049 Steering Value: -0.0432912
8031 CTE: -0.2997 Steering Value: -0.0654891
8032 CTE: -0.2946 Steering Value: -0.0766305
8033 CTE: -0.2899 Steering Value: -0.0410085
8034 CTE: -0.2858 Steering Value: -0.0350633
8035 CTE: -0.282 Steering Value: -0.0392873
8036 CTE: -0.2786 Steering Value: -0.0147047
8037 CTE: -0.2755 Steering Value: -0.013288
8038 CTE: -0.2755 Steering Value: 0.0778861
8039 CTE: -0.2727 Steering Value: 0.000365734
8040 CTE: -0.2692 Steering Value: -0.00138075
8041 CTE: -0.2657 Steering Value: -0.0257766
8042 CTE: -0.2621 Steering Value: -0.0237451
8043 CTE: -0.2587 Steering Value: -0.00515723
8044 CTE: -0.2553 Steering Value: -0.0310313
8045 CTE: -0.2525 Steering Value: -0.00391878
8046 CTE: -0.2525 Steering Value: 0.0784326
8047 CTE: -0.2509 Steering Value: 0.0282233
8048 CTE: -0.2492 Steering Value: 0.0509422
8049 CTE: -0.2483 Steering Value: 0.057985
8050 CTE: -0.2467 Steering Value: 0.0389325
8051 CTE: -0.2443 Steering Value: 0.0191613
8052 CTE: -0.2411 Steering Value: -0.0153677
8053 CTE: -0.2411 Steering Value: 0.0846311
8054 CTE: -0.2375 Steering Value: -0.0482952
8055 CTE: -0.2326 Steering Value: -0.0610734
8056 CTE: -0.2273 Steering Value: -0.09442
8057 CTE: -0.222 Steering Value: -0.0633702
8058 CTE: -0.2168 Steering Value: -0.0817508
8059 CTE: -0.2118 Steering Value: -0.113143
8060 CTE: -0.207 Steering Value: -0.101926
8061 CTE: -0.207 Steering Value: 0.0480728
8062 CTE: -0.2029 Steering Value: -0.0856838
8063 CTE: -0.1983 Steering Value: -0.0307591
8064 CTE: -0.1941 Steering Value: -0.0879054
8065 CTE: -0.1901 Steering Value: -0.0792051
8066 CTE: -0.1867 Steering Value: -0.0656094
8067 CTE: -0.1867 Steering Value: 0.0406398
8068 CTE: -0.1838 Steering Value: -0.0316816
8069 CTE: -0.1807 Steering Value: -0.0106159
8070 CTE: -0.1778 Steering Value: -0.0303191
8071 CTE: -0.175 Steering Value: -0.033508
8072 CTE: -0.1724 Steering Value: -0.0323357
8073 CTE: -0.1701 Steering Value: -0.0129982
8074 CTE: -0.168 Steering Value: -0.0146108
8075 CTE: -0.168 Steering Value: 0.0471528
8076 CTE: -0.1662 Steering Value: -0.00246057
8077 CTE: -0.1639 Steering Value: -0.000623321
8078 CTE: -0.1616 Steering Value: -0.0249155
8079 CTE: -0.1592 Steering Value: -0.0191564
8080 CTE: -0.1569 Steering Value: -0.0120577
8081 CTE: -0.1546 Steering Value: -0.0258659
8082 CTE: -0.1546 Steering Value: 0.0460082
8083 CTE: -0.1524 Steering Value: -0.0346865
8084 CTE: -0.1493 Steering Value: -0.0325414
8085 CTE: -0.1552 Steering Value: 0.227176
8086 CTE: -0.1413 Steering Value: -0.424235
8087 CTE: -0.1413 Steering Value: 0.0390983
8088 CTE: -0.0969 Steering Value: -0.588746
8089 CTE: -0.0681 Steering Value: -0.487662
8090 CTE: -0.0434 Steering Value: -0.624637
8091 CTE: -0.0224 Steering Value: -0.602583
8092 CTE: -0.0058 Steering Value: -0.567569
8093 CTE: 0.0057 Steering Value: -0.488741
8094 CTE: 0.0057 Steering Value: -0.129366
8095 CTE: 0.0116 Steering Value: -0.290674
8096 CTE: 0.0138 Steering Value: -0.0932613
8097 CTE: 0.0112 Steering Value: 0.00925483
8098 CTE: 0.005 Steering Value: 0.188628
8099 CTE: 0.005 Steering Value: -0.0180387
8100 CTE: -0.0023 Steering Value: 0.288983
8101 CTE: -0.012 Steering Value: 0.258736
8102 CTE: -0.0215 Steering Value: 0.337193
8103 CTE: -0.0303 Steering Value: 0.383631
8104 CTE: -0.0374 Steering Value: 0.310467
8105 CTE: -0.0374 Steering Value: 0.0885922
8106 CTE: -0.043 Steering Value: 0.259441
8107 CTE: -0.0482 Steering Value: 0.200095
8108 CTE: -0.0516 Steering Value: 0.182139
8109 CTE: -0.0531 Steering Value: 0.107509
8110 CTE: -0.0526 Steering Value: 0.0454355
8111 CTE: -0.0526 Steering Value: 0.0593242
8112 CTE: -0.051 Steering Value: -0.0281228
8113 CTE: -0.0482 Steering Value: -0.05629
8114 CTE: -0.0447 Steering Value: -0.105584
8115 CTE: -0.0408 Steering Value: -0.135518
8116 CTE: -0.0371 Steering Value: -0.0741687
8117 CTE: -0.0339 Steering Value: -0.122254
8118 CTE: -0.0339 Steering Value: -0.0155876
8119 CTE: -0.0314 Steering Value: -0.0967771
8120 CTE: -0.0287 Steering Value: -0.0753583
8121 CTE: -0.0265 Steering Value: -0.0593557
8122 CTE: -0.0248 Steering Value: -0.0618593
8123 CTE: -0.0235 Steering Value: -0.0427169
8124 CTE: -0.0235 Steering Value: -0.00209203
8125 CTE: -0.0215 Steering Value: -0.0546173
8126 CTE: -0.0212 Steering Value: -0.000288933
8127 CTE: -0.0212 Steering Value: 0.00971103
8128 CTE: -0.021 Steering Value: 0.00290176
8129 CTE: -0.0208 Steering Value: 0.0059163
8130 CTE: -0.0205 Steering Value: 0.00225771
8131 CTE: -0.0201 Steering Value: -0.00220516
8132 CTE: -0.0201 Steering Value: 0.0111281
8133 CTE: -0.0196 Steering Value: -0.00641839
8134 CTE: -0.0189 Steering Value: -0.0130948
8135 CTE: -0.018 Steering Value: -0.00719226
8136 CTE: -0.0171 Steering Value: -0.0239187
8137 CTE: -0.0161 Steering Value: -0.0262649
8138 CTE: -0.0151 Steering Value: -0.0302135
8139 CTE: -0.0151 Steering Value: 0.00311977
8140 CTE: -0.0141 Steering Value: -0.0279656
8141 CTE: -0.0129 Steering Value: -0.0316419
8142 CTE: -0.0118 Steering Value: -0.0277007
8143 CTE: -0.0107 Steering Value: -0.036552
8144 CTE: -0.0107 Steering Value: 0.000114659
8145 CTE: -0.0097 Steering Value: -0.0290347
8146 CTE: -0.0086 Steering Value: -0.0302539
8147 CTE: -0.0075 Steering Value: -0.036943
8148 CTE: -0.0075 Steering Value: -0.000276364
8149 CTE: -0.0066 Steering Value: -0.0344145
8150 CTE: 0.0101 Steering Value: -0.463172
8151 CTE: 0.065 Steering Value: -0.5037
8152 CTE: 0.1724 Steering Value: -0.597241
8153 CTE: 0.1724 Steering Value: -0.148961
8154 CTE: 0.0629 Steering Value: 0.37351
8155 CTE: 0.1264 Steering Value: -0.528691
8156 CTE: 0.1964 Steering Value: -0.414705
8157 CTE: 0.1964 Steering Value: 0.0263751
8158 CTE: 0.2624 Steering Value: -0.586667
8159 CTE: 0.327 Steering Value: -0.490438
8160 CTE: 0.3873 Steering Value: -0.624183
8161 CTE: 0.4427 Steering Value: -0.603189
8162 CTE: 0.4929 Steering Value: -0.632368
8163 CTE: 0.4929 Steering Value: -0.280238
8164 CTE: 0.5374 Steering Value: -0.634154
8165 CTE: 0.5771 Steering Value: -0.557331
8166 CTE: 0.6107 Steering Value: -0.634543
8167 CTE: 0.6376 Steering Value: -0.617783
8168 CTE: 0.6376 Steering Value: -0.309063
8169 CTE: 0.6575 Steering Value: -0.630971
8170 CTE: 0.6716 Steering Value: -0.563619
8171 CTE: 0.6753 Steering Value: -0.381424
8172 CTE: 0.6642 Steering Value: -0.026312
8173 CTE: 0.6454 Steering Value: 0.249192
8174 CTE: 0.6454 Steering Value: -0.273026
8175 CTE: 0.623 Steering Value: 0.558173
8176 CTE: 0.594 Steering Value: 0.444243
8177 CTE: 0.562 Steering Value: 0.625583
8178 CTE: 0.562 Steering Value: -0.0430175
8179 CTE: 0.5279 Steering Value: 0.640289
8180 CTE: 0.49 Steering Value: 0.494423
8181 CTE: 0.4508 Steering Value: 0.643497
8182 CTE: 0.4115 Steering Value: 0.611674
8183 CTE: 0.3729 Steering Value: 0.644197
8184 CTE: 0.3625 Steering Value: 0.353502
8185 CTE: 0.3722 Steering Value: -0.198265
8186 CTE: 0.3722 Steering Value: 0.0326901
8187 CTE: 0.4077 Steering Value: -0.539447
8188 CTE: 0.4569 Steering Value: -0.48906
8189 CTE: 0.5034 Steering Value: -0.613882
8190 CTE: 0.546 Steering Value: -0.602889
8191 CTE: 0.584 Steering Value: -0.63012
8192 CTE: 0.6167 Steering Value: -0.627722
8193 CTE: 0.6436 Steering Value: -0.633663
8194 CTE: 0.6639 Steering Value: -0.63314
8195 CTE: 0.6771 Steering Value: -0.634437
8196 CTE: 0.6825 Steering Value: -0.507828
8197 CTE: 0.6795 Steering Value: -0.231318
8198 CTE: 0.6795 Steering Value: -0.338455
8199 CTE: 0.6702 Steering Value: 0.0622816
8200 CTE: 0.6537 Steering Value: 0.283858
8201 CTE: 0.6331 Steering Value: 0.471214
8202 CTE: 0.61 Steering Value: 0.565736
8203 CTE: 0.61 Steering Value: -0.117264
8204 CTE: 0.5097 Steering Value: 0.627232
8205 CTE: 0.4826 Steering Value: 0.478224
8206 CTE: 0.457 Steering Value: 0.640648
8207 CTE: 0.4332 Steering Value: 0.60814
8208 CTE: 0.4119 Steering Value: 0.643575
8209 CTE: 0.4119 Steering Value: 0.0200051
8210 CTE: 0.3938 Steering Value: 0.644214
8211 CTE: 0.3766 Steering Value: 0.432692
8212 CTE: 0.3625 Steering Value: 0.539174
8213 CTE: 0.3625 Steering Value: 0.0356036
8214 CTE: 0.353 Steering Value: 0.294949
8215 CTE: 0.3451 Steering Value: 0.0961396
8216 CTE: 0.3409 Steering Value: 0.0825517
8217 CTE: 0.339 Steering Value: -0.0356151
8218 CTE: 0.3395 Steering Value: -0.0939231
8219 CTE: 0.3414 Steering Value: -0.159162
8220 CTE: 0.3441 Steering Value: -0.209915
8221 CTE: 0.3467 Steering Value: -0.221595
8222 CTE: 0.3524 Steering Value: -0.315358
8223 CTE: 0.3524 Steering Value: -0.147708
8224 CTE: 0.4081 Steering Value: -0.564993
8225 CTE: 0.5022 Steering Value: -0.528417
8226 CTE: 0.6441 Steering Value: -0.619455
8227 CTE: 0.6441 Steering Value: -0.312685
8228 CTE: 0.8169 Steering Value: -0.631336
8229 CTE: 1.0144 Steering Value: -0.56441
8230 CTE: 1.2115 Steering Value: -0.633929
8231 CTE: 1.4037 Steering Value: -0.619327
8232 CTE: 1.5904 Steering Value: -0.634494
8233 CTE: 1.7708 Steering Value: -0.631309
8234 CTE: 1.9442 Steering Value: -0.634617
8235 CTE: 1.9442 Steering Value: -0.634617
8236 CTE: 2.1099 Steering Value: -0.634644
8237 CTE: 2.2672 Steering Value: -0.634644
8238 CTE: 2.4156 Steering Value: -0.63465
8239 CTE: 2.5543 Steering Value: -0.63465
8240 CTE: 2.6828 Steering Value: -0.634651
8241 CTE: 2.8006 Steering Value: -0.634651
8242 CTE: 2.9071 Steering Value: -0.634652
8243 CTE: 2.9071 Steering Value: -0.634652
8244 CTE: 3.0017 Steering Value: -0.634652
8245 CTE: 3.084 Steering Value: -0.634652
8246 CTE: 3.1534 Steering Value: -0.634652
8247 CTE: 3.2095 Steering Value: -0.634652
8248 CTE: 3.2518 Steering Value: -0.634652
8249 CTE: 3.2518 Steering Value: -0.634652
8250 CTE: 3.2802 Steering Value: -0.634652
8251 CTE: 3.2944 Steering Value: -0.634652
8252 CTE: 3.2946 Steering Value: -0.634652
8253 CTE: 3.281 Steering Value: -0.634652
8254 CTE: 3.281 Steering Value: -0.634652
8255 CTE: 3.2542 Steering Value: -0.217581
8256 CTE: 3.2131 Steering Value: 0.185788
8257 CTE: 3.1612 Steering Value: 0.37376
8258 CTE: 3.1006 Steering Value: 0.54434
8259 CTE: 3.1006 Steering Value: -0.45566
8260 CTE: 3.0323 Steering Value: 0.622564
8261 CTE: 2.9527 Steering Value: 0.404398
8262 CTE: 2.8745 Steering Value: 0.63963
8263 CTE: 2.7904 Steering Value: 0.592034
8264 CTE: 2.7014 Steering Value: 0.643353
8265 CTE: 2.6086 Steering Value: 0.63297
8266 CTE: 2.6086 Steering Value: -0.36703
8267 CTE: 2.513 Steering Value: 0.641901
8268 CTE: 2.4098 Steering Value: 0.423734
8269 CTE: 2.3045 Steering Value: 0.643848
8270 CTE: 2.1982 Steering Value: 0.596252
8271 CTE: 2.1982 Steering Value: -0.403748
8272 CTE: 2.092 Steering Value: 0.633889
8273 CTE: 1.9806 Steering Value: 0.415723
8274 CTE: 1.8697 Steering Value: 0.642101
8275 CTE: 1.8697 Steering Value: -0.357899
8276 CTE: 1.7604 Steering Value: 0.643893
8277 CTE: 1.6474 Steering Value: 0.425727
8278 CTE: 1.5366 Steering Value: 0.644284
8279 CTE: 1.458 Steering Value: 0.596687
8280 CTE: 1.458 Steering Value: -0.340713
8281 CTE: 1.4319 Steering Value: -0.0744032
8282 CTE: 1.5008 Steering Value: -0.570524
8283 CTE: 1.5956 Steering Value: -0.512424
8284 CTE: 1.7144 Steering Value: -0.620662
8285 CTE: 1.7144 Steering Value: -0.620662
8286 CTE: 1.83 Steering Value: -0.6316
8287 CTE: 1.9414 Steering Value: -0.6316
8288 CTE: 2.0481 Steering Value: -0.633986
8289 CTE: 2.1495 Steering Value: -0.633986
8290 CTE: 2.1495 Steering Value: -0.633986
8291 CTE: 2.2447 Steering Value: -0.634506
8292 CTE: 2.333 Steering Value: -0.634506
8293 CTE: 2.4139 Steering Value: -0.63462
8294 CTE: 2.4139 Steering Value: -0.63462
8295 CTE: 2.4867 Steering Value: -0.634645
8296 CTE: 2.5507 Steering Value: -0.634645
8297 CTE: 2.6053 Steering Value: -0.63465
8298 CTE: 2.6053 Steering Value: -0.63465
8299 CTE: 2.6836 Steering Value: -0.634651
8300 CTE: 2.6836 Steering Value: -0.634651
8301 CTE: 2.7063 Steering Value: -0.634652
8302 CTE: 2.718 Steering Value: -0.634652
8303 CTE: 2.7184 Steering Value: -0.634652
8304 CTE: 2.7073 Steering Value: -0.576851
8305 CTE: 2.7073 Steering Value: -0.634652
8306 CTE: 2.6851 Steering Value: -0.343363
8307 CTE: 2.6521 Steering Value: 0.0403013
8308 CTE: 2.6091 Steering Value: 0.428897
8309 CTE: 2.5594 Steering Value: 0.5126
8310 CTE: 2.5594 Steering Value: -0.4874
8311 CTE: 2.504 Steering Value: 0.615639
8312 CTE: 2.4386 Steering Value: 0.397473
8313 CTE: 2.3681 Steering Value: 0.638119
8314 CTE: 2.2935 Steering Value: 0.590523
8315 CTE: 2.2157 Steering Value: 0.643024
8316 CTE: 2.2157 Steering Value: -0.356976
8317 CTE: 2.1357 Steering Value: 0.644094
8318 CTE: 2.0487 Steering Value: 0.425927
8319 CTE: 1.9599 Steering Value: 0.644327
8320 CTE: 1.8704 Steering Value: 0.596731
8321 CTE: 1.781 Steering Value: 0.644378
8322 CTE: 1.6926 Steering Value: 0.633994
8323 CTE: 1.6926 Steering Value: -0.366006
8324 CTE: 1.6061 Steering Value: 0.642124
8325 CTE: 1.5161 Steering Value: 0.423958
8326 CTE: 1.4282 Steering Value: 0.643897
8327 CTE: 1.3431 Steering Value: 0.596301
8328 CTE: 1.2618 Steering Value: 0.644285
8329 CTE: 1.2618 Steering Value: -0.234255
8330 CTE: 1.1851 Steering Value: 0.644369
8331 CTE: 1.1078 Steering Value: 0.452701
8332 CTE: 1.0355 Steering Value: 0.644388
8333 CTE: 0.9683 Steering Value: 0.602572
8334 CTE: 0.9086 Steering Value: 0.644391
8335 CTE: 0.9086 Steering Value: -0.128189
8336 CTE: 0.8679 Steering Value: 0.644392
8337 CTE: 0.8516 Steering Value: 0.173138
8338 CTE: 0.8638 Steering Value: -0.355608
8339 CTE: 0.9111 Steering Value: -0.458419
8340 CTE: 0.9736 Steering Value: -0.573774
8341 CTE: 0.9736 Steering Value: -0.365854
8342 CTE: 1.0376 Steering Value: -0.62137
8343 CTE: 1.1022 Steering Value: -0.576009
8344 CTE: 1.1669 Steering Value: -0.631754
8345 CTE: 1.2306 Steering Value: -0.621858
8346 CTE: 1.2926 Steering Value: -0.634019
8347 CTE: 1.2926 Steering Value: -0.521799
8348 CTE: 1.3522 Steering Value: -0.634514
8349 CTE: 1.4086 Steering Value: -0.610032
8350 CTE: 1.4611 Steering Value: -0.634622
8351 CTE: 1.5089 Steering Value: -0.629281
8352 CTE: 1.5089 Steering Value: -0.581951
8353 CTE: 1.5512 Steering Value: -0.63348
8354 CTE: 1.5874 Steering Value: -0.623154
8355 CTE: 1.6167 Steering Value: -0.634396
8356 CTE: 1.6392 Steering Value: -0.632143
8357 CTE: 1.654 Steering Value: -0.634596
8358 CTE: 1.6608 Steering Value: -0.634105
8359 CTE: 1.6595 Steering Value: -0.605417
8360 CTE: 1.6503 Steering Value: -0.342134
8361 CTE: 1.6503 Steering Value: -0.629623
8362 CTE: 1.5411 Steering Value: 0.429166
8363 CTE: 1.4929 Steering Value: 0.366446
8364 CTE: 1.4402 Steering Value: 0.597437
8365 CTE: 1.3852 Steering Value: 0.583754
8366 CTE: 1.3646 Steering Value: 0.368512
8367 CTE: 1.3403 Steering Value: 0.539066
8368 CTE: 1.3504 Steering Value: -0.415796
8369 CTE: 1.3504 Steering Value: -0.320916
8370 CTE: 1.3702 Steering Value: -0.586905
8371 CTE: 1.3927 Steering Value: -0.566206
8372 CTE: 1.4079 Steering Value: -0.624235
8373 CTE: 1.4151 Steering Value: -0.619719
8374 CTE: 1.4138 Steering Value: -0.5159
8375 CTE: 1.4138 Steering Value: -0.55652
8376 CTE: 1.4037 Steering Value: -0.232797
8377 CTE: 1.3841 Steering Value: 0.0116056
8378 CTE: 1.3573 Steering Value: 0.439159
8379 CTE: 1.3254 Steering Value: 0.50634
8380 CTE: 1.2901 Steering Value: 0.599617
8381 CTE: 1.2523 Steering Value: 0.614274
8382 CTE: 1.2523 Steering Value: -0.261416
8383 CTE: 1.2128 Steering Value: 0.637822
8384 CTE: 1.1678 Steering Value: 0.446775
8385 CTE: 1.1218 Steering Value: 0.642959
8386 CTE: 1.0758 Steering Value: 0.601279
8387 CTE: 1.0758 Steering Value: -0.221461
8388 CTE: 1.0306 Steering Value: 0.634986
8389 CTE: 0.9818 Steering Value: 0.455492
8390 CTE: 0.9343 Steering Value: 0.64234
8391 CTE: 0.8891 Steering Value: 0.60318
8392 CTE: 0.8891 Steering Value: -0.16355
8393 CTE: 0.8469 Steering Value: 0.635401
8394 CTE: 0.8033 Steering Value: 0.468127
8395 CTE: 0.7632 Steering Value: 0.642431
8396 CTE: 0.7274 Steering Value: 0.605937
8397 CTE: 0.7274 Steering Value: -0.112283
8398 CTE: 0.6968 Steering Value: 0.636003
8399 CTE: 0.668 Steering Value: 0.479312
8400 CTE: 0.6445 Steering Value: 0.640387
8401 CTE: 0.6265 Steering Value: 0.370425
8402 CTE: 0.6147 Steering Value: 0.352439
8403 CTE: 0.6147 Steering Value: -0.0408916
8404 CTE: 0.6085 Steering Value: 0.104814
8405 CTE: 0.6048 Steering Value: -0.0709298
8406 CTE: 0.6049 Steering Value: -0.157575
8407 CTE: 0.6073 Steering Value: -0.268859
8408 CTE: 0.6109 Steering Value: -0.326342
8409 CTE: 0.6109 Steering Value: -0.213839
8410 CTE: 0.6145 Steering Value: -0.371739
8411 CTE: 0.6182 Steering Value: -0.320806
